Gene	No-Effect	Very Weak (35%)	Strong & Weak	Low (25%)	Cyto	p_No-Effect	p_Very Weak (35%)	p_Strong & Weak	p_Low (25%)	p_Cyto	padj_noeffect	padj_Cyto	padj_StrWeak	padj_vWeak	padj_low
PPAT	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PPCDC	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PPIA	1	2	0	0	0	0.991781358269222	0.00727452024366626	1	1	1	1	1	1	1	1
PPIB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPIC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPIF	1	2	0	0	0	0.991781358269222	0.00727452024366626	1	1	1	1	1	1	1	1
PPIG	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPIH	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPM1D	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPP2CA	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPP2CB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PPP3CA	0	2	0	0	0	1	0.00250881971694833	1	1	1	1	1	1	0.739026608049636	1
PPP3R2	0	2	0	0	0	1	0.00250881971694833	1	1	1	1	1	1	0.739026608049636	1
PRC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRDX2	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PRDX5	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PREP	1	1	1	0	0	0.991781358269222	0.142741396965398	0.195620690318418	1	1	1	1	1	1	1
PRKAA1	5	0	1	0	0	0.651092047272845	1	0.352936252417099	1	1	1	1	1	1	1
PRKAA2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRKAB1	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
PRKAB2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRKACA	9	0	0	1	1	0.611633977957376	1	1	0.4692241628363	0.251949407314278	1	1	1	1	1
PRKAG1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRKAG2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRKAG3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRKCA	15	2	1	0	1	0.666101468749796	0.245661335396229	0.747838347849314	1	0.394212634939446	1	1	1	1	1
PRKCB	7	0	1	0	1	0.733553674554258	1	0.479454712369289	1	0.211423863171384	1	1	1	1	1
PRKCD	6	0	1	0	1	0.793024434294356	1	0.440304396917806	1	0.190342288311752	1	1	1	1	1
PRKCE	5	0	1	0	1	0.848907931637341	1	0.398205688646792	1	0.168695214576506	1	1	1	1	1
PRKCG	4	0	1	0	1	0.89892103559856	1	0.352936252417099	1	0.146467421602334	1	1	1	1	1
PRKCH	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRKCI	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PRKCQ	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
PRKCZ	4	0	0	1	0	0.733701710048084	1	1	0.250232830181434	1	1	1	1	1	1
PRKDC	7	0	1	1	0	0.733553674554258	1	0.479454712369289	0.4044648636752	1	1	1	1	1	1
PRKG1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PRKX	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRMT1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRMT3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRMT5	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRMT6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PROC	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PRODH	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PROS1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PROZ	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PRSS1	3	1	0	0	0	0.816499971234999	0.185633806436352	1	1	1	1	1	1	1	1
PSAT1	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
PSEN1	6	0	0	1	0	0.571965693527047	1	1	0.331790753920129	1	1	1	1	1	1
PSEN2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PSENEN	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PSMA1	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA2	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA3	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA4	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA5	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA6	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA7	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMA8	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB1	0	0	1	0	2	1	1	0.195620690318418	1	0.00200750155256589	1	0.229970455632826	1	1	1
PSMB10	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB11	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB2	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB3	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB4	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB5	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB6	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB7	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB8	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMB9	0	0	1	0	1	1	1	0.135089604242721	1	0.0514300278301785	1	1	1	1	1
PSMD1	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PSMD2	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PTAFR	4	1	0	0	0	0.733701710048084	0.22637661780522	1	1	1	1	1	1	1	1
PTGDR	7	1	0	0	0	0.498279446604611	0.336759658332725	1	1	1	1	1	1	1	1
PTGDR2	6	0	0	3	0	0.911965953774553	1	1	0.0114521961344849	1	1	1	1	1	1
PTGER1	13	0	0	0	0	0.0535344459377812	1	1	1	1	1	1	1	1	1
PTGER2	12	0	0	0	0	0.067046206042142	1	1	1	1	1	1	1	1	1
PTGER3	10	0	0	0	0	0.105168153926191	1	1	1	1	1	1	1	1	1
PTGER4	11	0	0	0	0	0.0839700708339287	1	1	1	1	1	1	1	1	1
PTGES	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTGFR	7	1	0	1	0	0.733553674554258	0.369930224531088	1	0.4044648636752	1	1	1	1	1	1
PTGIR	8	0	0	0	1	0.431058238618997	1	1	1	0.211423863171384	1	1	1	1	1
PTGIS	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PTGR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTGR2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTGS1	71	2	1	9	0	0.121271379860108	0.923525979654468	0.997524269280813	0.0430891443177256	1	1	1	1	1	1
PTGS2	83	2	1	10	0	0.0637649738513308	0.955586538181457	0.999028989558681	0.0432701707192745	1	1	1	1	1	1
PTK2	5	0	0	0	1	0.651092047272845	1	1	1	0.146467421602334	1	1	1	1	1
PTK2B	2	1	0	0	1	0.972104522509213	0.185633806436352	1	1	0.100206730174315	1	1	1	1	1
PTK6	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
PTPN1	11	0	0	1	0	0.270132583543582	1	1	0.498909306306538	1	1	1	1	1	1
PTPN11	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTPN2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTPN4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTPN6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTPRE	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PTPRS	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PYCR1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PYCR2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PYGB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PYGL	6	0	0	0	0	0.25883166131956	1	1	1	1	1	1	1	1	1
PYGM	8	0	0	0	1	0.431058238618997	1	1	1	0.211423863171384	1	1	1	1	1
QDPR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
QPRT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RAB9A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RAC1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RAC2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RAC3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RAD51	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RAF1	11	2	0	0	0	0.495331492913682	0.135709851053822	1	1	1	1	1	1	1	1
RALA	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RALB	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RAMP1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RAPGEF3	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
RAPGEF4	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RARA	8	1	1	3	1	0.987770972581038	0.512464020390946	0.637728867310812	0.0402278469744971	0.308854536993995	1	1	1	1	1
RARB	8	1	0	3	1	0.968668655999286	0.486808872096871	1	0.0329537908477502	0.290385794133882	1	1	1	1	1
RARG	7	1	1	2	1	0.979717219532188	0.459801255093559	0.581211035299969	0.142687584663683	0.271421858309448	1	1	1	1	1
RBP1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RBP3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RBP4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RDH11	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RDH12	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RDH13	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RDH14	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RDH5	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
REG1A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RELA	5	0	1	0	2	0.942047093875649	1	0.440304396917806	1	0.0171656984297866	1	1	1	1	1
REN	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
RENBP	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
RET	12	1	2	1	0	0.792876429164826	0.559984855958957	0.309734443067044	0.601930221985002	1	1	1	1	1	1
RETSAT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RFK	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
RGS4	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
RGS8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RHO	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
RHOA	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RHOC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RIPK1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RIPK2	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
RLBP1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RNASE1	2	1	0	0	0	0.894302246872106	0.142741396965398	1	1	1	1	1	1	1	1
RNASE3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RNPEP	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
ROCK1	19	2	0	2	0	0.4924000062349	0.320949573797794	1	0.37158191763399	1	1	1	1	1	1
ROCK2	10	0	0	2	0	0.552230991374997	1	1	0.142687584663683	1	1	1	1	1	1
RORA	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
RORB	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
RORC	1	1	0	1	0	0.991781358269222	0.142741396965398	1	0.158703251038844	1	1	1	1	1	1
ROS1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
RPL10L	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL11	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL13A	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL15	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL19	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL23	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL23A	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL26L1	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL3	1	0	2	0	1	0.998340303522559	1	0.0267508249261874	1	0.100206730174315	1	1	1	1	1
RPL37	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPL8	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPS2	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
RPS6KA1	3	0	1	0	1	0.940697363015372	1	0.304256964937203	1	0.123643277991489	1	1	1	1	1
RPS6KA2	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPS6KA3	2	0	0	0	1	0.894302246872106	1	1	1	0.0761412909689847	1	1	1	1	1
RPS6KA4	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
RPS6KA5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
RPS6KA6	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RPS6KB1	11	2	0	0	0	0.495331492913682	0.135709851053822	1	1	1	1	1	1	1	1
RRM1	9	1	0	1	0	0.611633977957376	0.431369742203747	1	0.4692241628363	1	1	1	1	1	1
RRM2	5	1	0	1	0	0.848907931637341	0.301839640343729	1	0.331790753920129	1	1	1	1	1	1
RRM2B	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
RSL24D1	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
RXRA	6	0	0	1	1	0.793024434294356	1	1	0.369175097268187	0.190342288311752	1	1	1	1	1
RXRB	5	1	0	1	1	0.942047093875649	0.336759658332725	1	0.369175097268187	0.190342288311752	1	1	1	1	1
RXRG	5	1	0	0	1	0.848907931637341	0.301839640343729	1	1	0.168695214576506	1	1	1	1	1
RYR1	4	0	0	1	1	0.89892103559856	1	1	0.29218731080305	0.146467421602334	1	1	1	1	1
RYR2	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
RYR3	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
S100A1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
S100A12	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
S100A13	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
S100A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
S100A4	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
S100B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
S100P	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
S1PR1	8	0	1	0	0	0.431058238618997	1	0.479454712369289	1	1	1	1	1	1	1
S1PR2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
S1PR3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
S1PR4	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
S1PR5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SAA1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SCD	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SCLY	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SCN10A	23	4	2	2	0	0.842927005655893	0.0675641841811979	0.648165541768417	0.523867844563326	1	1	1	1	1	1
SCN11A	11	2	0	1	0	0.692146802700458	0.153291944273896	1	0.553384950657938	1	1	1	1	1	1
SCN1A	16	2	1	2	0	0.762740584720946	0.283402535708725	0.781849214566088	0.330269137076999	1	1	1	1	1	1
SCN1B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SCN2A	12	2	0	1	0	0.641609466355968	0.171276769523079	1	0.578356727444134	1	1	1	1	1	1
SCN2B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SCN3A	14	2	0	2	0	0.709694380618477	0.226838968846381	1	0.267052004392991	1	1	1	1	1	1
SCN3B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SCN4A	16	2	0	1	0	0.447650894814487	0.245661335396229	1	0.665023338431147	1	1	1	1	1	1
SCN4B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SCN5A	31	2	3	4	0	0.722120635468649	0.601007654283983	0.537141243840418	0.184200720318247	1	1	1	1	1	1
SCN8A	11	2	0	1	0	0.692146802700458	0.153291944273896	1	0.553384950657938	1	1	1	1	1	1
SCN9A	17	2	0	1	0	0.404056427170889	0.264533257169365	1	0.683744990790464	1	1	1	1	1	1
SCNN1A	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SCNN1B	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SCNN1D	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SCNN1G	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SDHA	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SDHB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SDHC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SDHD	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SDS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SDSL	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SEC14L2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SEC14L3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SEC14L4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SELE	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SELL	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SELP	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
SENP2	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
SEPSECS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SERPINA6	10	0	0	0	0	0.105168153926191	1	1	1	1	1	1	1	1	1
SERPINB3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SERPINC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SERPIND1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SERPINE1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SFRP1	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
SGK1	6	3	0	1	0	0.965981735337769	0.0115752418776921	1	0.437777578381115	1	1	1	1	1	1
SGK2	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
SGK3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SGPL1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SH2B3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SHBG	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SHH	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SHMT1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SHMT2	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SI	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SIGMAR1	17	1	2	2	0	0.725470824891313	0.676482661391048	0.461757409741428	0.351040773939852	1	1	1	1	1	1
SIK1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SIRT1	6	1	1	0	0	0.793024434294356	0.336759658332725	0.440304396917806	1	1	1	1	1	1	1
SIRT2	2	1	0	1	0	0.972104522509213	0.185633806436352	1	0.205787517164507	1	1	1	1	1	1
SIRT3	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SIRT5	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
SLC10A1	2	2	0	0	0	0.972104522509213	0.0140641685525357	1	1	1	1	1	1	1	1
SLC10A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC12A1	11	0	0	1	0	0.270132583543582	1	1	0.498909306306538	1	1	1	1	1	1
SLC12A2	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
SLC12A3	10	0	0	0	0	0.105168153926191	1	1	1	1	1	1	1	1	1
SLC12A4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC12A5	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC13A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC13A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC15A1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC15A2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC15A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC15A4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC16A1	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
SLC16A7	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC18A1	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
SLC18A2	6	1	0	0	0	0.571965693527047	0.301839640343729	1	1	1	1	1	1	1	1
SLC18A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC19A1	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
SLC19A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC19A3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC1A1	1	2	0	0	0	0.991781358269222	0.00727452024366626	1	1	1	1	1	1	1	1
SLC1A2	5	1	0	0	0	0.651092047272845	0.265077735944928	1	1	1	1	1	1	1	1
SLC1A3	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
SLC1A4	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
SLC1A5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC1A6	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
SLC1A7	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
SLC22A11	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC22A12	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
SLC22A6	7	0	0	0	0	0.206642655951645	1	1	1	1	1	1	1	1	1
SLC22A8	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC23A1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC23A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC25A10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC25A12	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC25A13	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC25A18	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC25A22	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC25A4	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC25A5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC25A6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC29A1	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
SLC2A1	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SLC2A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC2A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC2A4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC32A1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC36A1	3	0	1	2	0	0.982473690432184	1	0.352936252417099	0.0404604270733511	1	1	1	1	1	1
SLC37A4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC38A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC38A5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC3A1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC46A1	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
SLC47A1	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
SLC47A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC52A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC5A1	4	1	0	0	0	0.733701710048084	0.22637661780522	1	1	1	1	1	1	1	1
