Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of neurogenesis (GO:0050769)	1/72	0.16819855520195093	0.19717317088679404	0	0	5.599436619718309	9.981612391566653	DRD2
regulation of actin filament-based process (GO:0032970)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	MTOR
neurotransmitter transport (GO:0006836)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	ATP1A2
granulocyte chemotaxis (GO:0071621)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	SYK
response to molecule of bacterial origin (GO:0002237)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	IL12A
insulin receptor signaling pathway (GO:0008286)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	PIK3CA
positive regulation of synaptic transmission (GO:0050806)	1/73	0.17032730933834414	0.19837906211419631	0	0	5.521388888888889	9.773042438478246	DRD1
regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	0.17245072208582304	0.19999108391946468	0	0	5.445479452054794	9.571212937670028	SYK
cellular response to amino acid starvation (GO:0034198)	1/74	0.17245072208582304	0.19999108391946468	0	0	5.445479452054794	9.571212937670028	MTOR
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	0.17245072208582304	0.19999108391946468	0	0	5.445479452054794	9.571212937670028	ATM
regulation of peptide hormone secretion (GO:0090276)	1/74	0.17245072208582304	0.19999108391946468	0	0	5.445479452054794	9.571212937670028	HTR2C
response to amino acid starvation (GO:1990928)	1/75	0.1745688066121261	0.20201438369446037	0	0	5.371621621621622	9.375823410278914	MTOR
positive regulation of lymphocyte proliferation (GO:0050671)	1/75	0.1745688066121261	0.20201438369446037	0	0	5.371621621621622	9.375823410278914	IL12A
actomyosin structure organization (GO:0031032)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	SRC
regulation of cell division (GO:0051302)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	CALM1
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	DRD2
regulation of epithelial to mesenchymal transition (GO:0010717)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	MTOR
positive regulation of growth (GO:0045927)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	EGFR
water-soluble vitamin metabolic process (GO:0006767)	1/76	0.17668157601603904	0.20315564851153478	0	0	5.299733333333333	9.186590470597055	DHFR
purine ribonucleotide metabolic process (GO:0009150)	1/77	0.1787890433370947	0.20492557721476318	0	0	5.229736842105263	9.00324664615651	EPHA2
neutrophil migration (GO:1990266)	1/77	0.1787890433370947	0.20492557721476318	0	0	5.229736842105263	9.00324664615651	SYK
positive regulation of type I interferon production (GO:0032481)	1/77	0.1787890433370947	0.20492557721476318	0	0	5.229736842105263	9.00324664615651	HSP90AA1
negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	0.18089122166340732	0.2071156633225468	0	0	5.161558441558442	8.825539290482803	SRC
negative regulation of cellular component organization (GO:0051129)	1/80	0.18507976322624597	0.21124082680463938	0	0	5.030379746835443	8.486091643982048	SRC
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	0.18507976322624597	0.21124082680463938	0	0	5.030379746835443	8.486091643982048	SRC
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	0.18507976322624597	0.21124082680463938	0	0	5.030379746835443	8.486091643982048	EGFR
positive regulation of cellular amide metabolic process (GO:0034250)	1/81	0.18716615239149548	0.21339702517133627	0	0	4.96725	8.323911613583027	MTOR
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/82	0.18924730440123608	0.2153160708329521	0	0	4.905679012345679	8.166486944159466	EGFR
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.18924730440123608	0.2153160708329521	0	0	4.905679012345679	8.166486944159466	CALM1
cellular macromolecule biosynthetic process (GO:0034645)	2/314	0.19078076917981412	0.216539473999079	0	0	2.5689429618001047	4.2557887893336925	RPL3;ATM
cilium assembly (GO:0060271)	2/314	0.19078076917981412	0.216539473999079	0	0	2.5689429618001047	4.2557887893336925	HSP90AA1;TUBB
regulation of interleukin-1 beta production (GO:0032651)	1/83	0.191323232110092	0.216539473999079	0	0	4.845609756097561	8.013625642177077	STAT3
epidermis development (GO:0008544)	1/83	0.191323232110092	0.216539473999079	0	0	4.845609756097561	8.013625642177077	UGCG
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.191323232110092	0.216539473999079	0	0	4.845609756097561	8.013625642177077	PIK3CA
positive regulation of protein catabolic process (GO:0045732)	1/85	0.19545946603938302	0.22098969932561383	0	0	4.729761904761904	7.720874003158142	HSP90AA1
negative regulation of cellular amide metabolic process (GO:0034249)	1/86	0.19751979786874949	0.22238961633089174	0	0	4.673882352941177	7.580646707679503	DHFR
regulation of interferon-gamma production (GO:0032649)	1/86	0.19751979786874949	0.22238961633089174	0	0	4.673882352941177	7.580646707679503	IL12A
glucose homeostasis (GO:0042593)	1/86	0.19751979786874949	0.22238961633089174	0	0	4.673882352941177	7.580646707679503	STAT3
response to interleukin-1 (GO:0070555)	1/86	0.19751979786874949	0.22238961633089174	0	0	4.673882352941177	7.580646707679503	SRC
positive regulation of transcription by RNA polymerase II (GO:0045944)	4/908	0.2002675091224491	0.22524890319177746	0	0	1.7929768405196762	2.8832883173571955	STAT3;ATM;EGFR;BRD4
positive regulation of neuron projection development (GO:0010976)	1/88	0.20162495508569372	0.22630518817709608	0	0	4.565977011494253	7.311708865001488	ATP1B2
metal ion transport (GO:0030001)	1/88	0.20162495508569372	0.22630518817709608	0	0	4.565977011494253	7.311708865001488	CATSPER1
regulation of cation channel activity (GO:2001257)	1/89	0.20366980586080288	0.22765571274936852	0	0	4.513863636363636	7.1827089618133035	CALM1
regulation of endothelial cell migration (GO:0010594)	1/89	0.20366980586080288	0.22765571274936852	0	0	4.513863636363636	7.1827089618133035	EPHA2
second-messenger-mediated signaling (GO:0019932)	1/89	0.20366980586080288	0.22765571274936852	0	0	4.513863636363636	7.1827089618133035	HRH1
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	0.20366980586080288	0.22765571274936852	0	0	4.513863636363636	7.1827089618133035	SRC
negative regulation of translation (GO:0017148)	1/90	0.20570952167960263	0.22946154892508253	0	0	4.462921348314607	7.057173765743081	DHFR
SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	1/90	0.20570952167960263	0.22946154892508253	0	0	4.462921348314607	7.057173765743081	RPL3
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.2097735989300289	0.2337538970569426	0	0	4.364395604395605	6.815991967085185	SYK
intracellular protein transport (GO:0006886)	2/336	0.21122528473000796	0.23512938073854794	0	0	2.3970426493950874	3.7269938583953603	SYK;STAT3
regulation of epithelial cell proliferation (GO:0050678)	1/93	0.211797985536789	0.2352827724340921	0	0	4.316739130434782	6.700107313761446	EGFR
cytoplasmic translation (GO:0002181)	1/93	0.211797985536789	0.2352827724340921	0	0	4.316739130434782	6.700107313761446	RPL3
negative regulation of cellular protein metabolic process (GO:0032269)	1/94	0.21381728752060247	0.2370392470259138	0	0	4.270107526881721	6.5872106005284925	DHFR
cotranslational protein targeting to membrane (GO:0006613)	1/94	0.21381728752060247	0.2370392470259138	0	0	4.270107526881721	6.5872106005284925	RPL3
regulation of MAP kinase activity (GO:0043405)	1/97	0.21984481092171368	0.24347194003817216	0	0	4.136041666666666	6.265414004399163	EGFR
sensory perception of chemical stimulus (GO:0007606)	1/99	0.22383796546360968	0.24764077569695875	0	0	4.051224489795918	6.06400592882887	DRD2
cellular response to DNA damage stimulus (GO:0006974)	2/350	0.22435566523325917	0.2479599895632139	0	0	2.298967863007272	3.435859646604261	ATM;EPHA2
cell-matrix adhesion (GO:0007160)	1/100	0.22582702165646545	0.24907730625106586	0	0	4.01010101010101	5.966974015935645	SRC
positive regulation of translation (GO:0045727)	1/100	0.22582702165646545	0.24907730625106586	0	0	4.01010101010101	5.966974015935645	MTOR
positive regulation of cell cycle process (GO:0090068)	1/101	0.2278110801441641	0.2510097644765637	0	0	3.9698	5.872281352048959	DRD2
regulation of protein catabolic process (GO:0042176)	1/102	0.22979015339982095	0.2526757581083397	0	0	3.9302970297029702	5.779850647330984	EGFR
positive regulation of cell growth (GO:0030307)	1/102	0.22979015339982095	0.2526757581083397	0	0	3.9302970297029702	5.779850647330984	EGFR
protein targeting to ER (GO:0045047)	1/103	0.23176425355929545	0.25458773842757126	0	0	3.8915686274509804	5.6896078741849365	RPL3
activation of GTPase activity (GO:0090630)	1/105	0.23569758376546981	0.2583837747054087	0	0	3.816346153846154	5.515405292587267	EPHA2
regulation of JNK cascade (GO:0046328)	1/105	0.23569758376546981	0.2583837747054087	0	0	3.816346153846154	5.515405292587267	EGFR
regulation of cell cycle process (GO:0010564)	1/106	0.2376568381629201	0.2597421200932116	0	0	3.779809523809524	5.4313122580067175	CALM1
cellular response to peptide hormone stimulus (GO:0071375)	1/106	0.2376568381629201	0.2597421200932116	0	0	3.779809523809524	5.4313122580067175	SRC
chromosome organization (GO:0051276)	1/106	0.2376568381629201	0.2597421200932116	0	0	3.779809523809524	5.4313122580067175	EHMT1
DNA replication (GO:0006260)	1/108	0.24156058641335057	0.263742234610742	0	0	3.708785046728972	5.26882970368819	ATM
regulation of protein ubiquitination (GO:0031396)	1/109	0.2435051045051163	0.2653298318978206	0	0	3.674259259259259	5.1903224648108	HSP90AA1
lipid transport (GO:0006869)	1/109	0.2435051045051163	0.2653298318978206	0	0	3.674259259259259	5.1903224648108	UGCG
regulation of protein kinase activity (GO:0045859)	1/110	0.24544473465125444	0.267174248382955	0	0	3.6403669724770644	5.113563312888186	FGR
sensory perception of smell (GO:0007608)	1/111	0.24737948890714875	0.26900965527390447	0	0	3.607090909090909	5.03849903142472	DRD2
regulation of cytoskeleton organization (GO:0051493)	1/112	0.24930937929220168	0.27056444171932015	0	0	3.5744144144144143	4.965078469364473	MTOR
phosphatidylinositol metabolic process (GO:0046488)	1/112	0.24930937929220168	0.27056444171932015	0	0	3.5744144144144143	4.965078469364473	PIK3CA
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	1/113	0.25123441778349326	0.2723804008434266	0	0	3.5423214285714284	4.893252443770648	RPL3
negative regulation of cell population proliferation (GO:0008285)	2/379	0.25174520767340175	0.272660975678299	0	0	2.11898446381205	2.922795333836905	IL12A;DRD2
activation of protein kinase activity (GO:0032147)	1/114	0.2531546163284746	0.27309401282892276	0	0	3.510796460176991	4.822973647631635	MTOR
negative regulation of cell motility (GO:2000146)	1/114	0.2531546163284746	0.27309401282892276	0	0	3.510796460176991	4.822973647631635	DRD2
cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	0.2531546163284746	0.27309401282892276	0	0	3.510796460176991	4.822973647631635	SRC
positive regulation of cellular component organization (GO:0051130)	1/114	0.2531546163284746	0.27309401282892276	0	0	3.510796460176991	4.822973647631635	SYK
negative regulation of programmed cell death (GO:0043069)	2/381	0.253640239142862	0.2733453573232835	0	0	2.107587098163804	2.8912689069301676	SRC;EGFR
calcium ion transport (GO:0006816)	1/115	0.25506998686824794	0.2743396876654516	0	0	3.479824561403509	4.754196562596367	CATSPER1
cellular amide metabolic process (GO:0043603)	1/115	0.25506998686824794	0.2743396876654516	0	0	3.479824561403509	4.754196562596367	DHFR
ion transport (GO:0006811)	1/116	0.2569805413008861	0.27584617627734004	0	0	3.449391304347826	4.686877377281954	ATP1A4
sphingolipid metabolic process (GO:0006665)	1/116	0.2569805413008861	0.27584617627734004	0	0	3.449391304347826	4.686877377281954	UGCG
positive regulation of cell projection organization (GO:0031346)	1/117	0.25888629144968567	0.27761641957240824	0	0	3.4194827586206897	4.620973909907678	ATP1B2
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	1/119	0.26268342634803604	0.28140937357284657	0	0	3.361186440677966	4.49325310504947	SYK
macroautophagy (GO:0016236)	1/120	0.26457483470786863	0.28315526325807505	0	0	3.3327731092436976	4.431358904433699	SRC
regulation of anatomical structure morphogenesis (GO:0022603)	1/123	0.27022056425608393	0.28834186442315857	0	0	3.250327868852459	4.253108455538809	EPHA2
cellular response to organic substance (GO:0071310)	1/123	0.27022056425608393	0.28834186442315857	0	0	3.250327868852459	4.253108455538809	STAT3
positive regulation of epithelial cell proliferation (GO:0050679)	1/123	0.27022056425608393	0.28834186442315857	0	0	3.250327868852459	4.253108455538809	EGFR
non-canonical Wnt signaling pathway (GO:0035567)	1/124	0.2720930145939598	0.2900538342765167	0	0	3.223739837398374	4.196056219070629	CALM1
cellular response to oxidative stress (GO:0034599)	1/125	0.2739607546092779	0.29118422051791615	0	0	3.1975806451612905	4.140132816391477	EGFR
regulation of phosphorylation (GO:0042325)	1/125	0.2739607546092779	0.29118422051791615	0	0	3.1975806451612905	4.140132816391477	EGFR
platelet degranulation (GO:0002576)	1/125	0.2739607546092779	0.29118422051791615	0	0	3.1975806451612905	4.140132816391477	CALM1
circulatory system development (GO:0072359)	1/126	0.2758237959033874	0.29258955604653447	0	0	3.17184	4.085307836958846	PIK3CA
phosphatidylinositol biosynthetic process (GO:0006661)	1/126	0.2758237959033874	0.29258955604653447	0	0	3.17184	4.085307836958846	PIK3CA
plasma membrane bounded cell projection organization (GO:0120036)	1/128	0.27953582865449295	0.2962367939315978	0	0	3.1215748031496062	3.978836678547836	ATP1B2
muscle contraction (GO:0006936)	1/129	0.2813848432085112	0.29790450132251384	0	0	3.09703125	3.927134723311027	CALM1
positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	0.2832292051891011	0.29956402738475796	0	0	3.0728682170542636	3.87641955857557	EGFR
regulation of cell motility (GO:2000145)	1/133	0.2887344905529836	0.30479094514958854	0	0	3.0025757575757575	3.729942921881929	EGFR
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	0.2887344905529836	0.30479094514958854	0	0	3.0025757575757575	3.729942921881929	SRC
neuron projection morphogenesis (GO:0048812)	1/140	0.30141944572009727	0.31787118934614544	0	0	2.850359712230216	3.418300944913476	DRD2
regulation of small GTPase mediated signal transduction (GO:0051056)	1/141	0.30321338092448824	0.319140932062545	0	0	2.829857142857143	3.376920863527839	SRC
positive regulation of cellular catabolic process (GO:0031331)	1/141	0.30321338092448824	0.319140932062545	0	0	2.829857142857143	3.376920863527839	HSP90AA1
chromatin organization (GO:0006325)	1/142	0.3050027994042638	0.3207123702190606	0	0	2.809645390070922	3.33626937455718	EHMT1
neuron development (GO:0048666)	1/143	0.30678771236809527	0.3222760240604651	0	0	2.789718309859155	3.2963290940043826	UGCG
positive regulation of hydrolase activity (GO:0051345)	1/149	0.31740319466081307	0.3331040316420948	0	0	2.6758108108108107	3.070713407860483	CALM1
regulation of cytokine production (GO:0001817)	1/150	0.3191568786941822	0.3346199057626988	0	0	2.6577181208053693	3.035306816641573	FGR
negative regulation of protein phosphorylation (GO:0001933)	1/152	0.3226510055926603	0.3379558451609472	0	0	2.622251655629139	2.9662491638590933	CALM1
positive regulation of Wnt signaling pathway (GO:0030177)	1/153	0.32439147029286003	0.3394502619505556	0	0	2.6048684210526316	2.9325719414085456	EGFR
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/155	0.3278592564128742	0.3427475511485313	0	0	2.5707792207792206	2.866858071905812	STAT3
cellular response to growth factor stimulus (GO:0071363)	1/158	0.333028239288524	0.347479802227756	0	0	2.5212738853503183	2.7722112072197054	EGFR
T cell receptor signaling pathway (GO:0050852)	1/158	0.333028239288524	0.347479802227756	0	0	2.5212738853503183	2.7722112072197054	PIK3CA
response to lipopolysaccharide (GO:0032496)	1/159	0.33474255762327026	0.3489320302007499	0	0	2.5051898734177214	2.741663582124525	IL12A
regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/468	0.335883522627434	0.3497843806380015	0	0	1.7064903214504685	1.8617653057799848	EHMT2;STAT3
peptide biosynthetic process (GO:0043043)	1/162	0.3398596343779712	0.353245076269899	0	0	2.4581366459627327	2.6528765894654613	RPL3
rRNA metabolic process (GO:0016072)	1/162	0.3398596343779712	0.353245076269899	0	0	2.4581366459627327	2.6528765894654613	RPL3
positive regulation of cell population proliferation (GO:0008284)	2/474	0.3414943665131155	0.3546035552468243	0	0	1.6842787962642685	1.809629723776452	ADRA1D;EGFR
double-strand break repair (GO:0006302)	1/164	0.3432495601022805	0.3557433180370379	0	0	2.4277300613496933	2.5959657238804565	ATM
heart development (GO:0007507)	1/164	0.3432495601022805	0.3557433180370379	0	0	2.4277300613496933	2.5959657238804565	EPHB4
regulation of neuron projection development (GO:0010975)	1/165	0.34493811710577016	0.35715123704157253	0	0	2.4128048780487803	2.568165984325617	ATP1B2
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/171	0.3549804396255481	0.3671977396509015	0	0	2.326941176470588	2.4099957353980943	BRD4
rRNA processing (GO:0006364)	1/173	0.35829421894402896	0.3702715806088246	0	0	2.2996511627906977	2.360363769020994	RPL3
neuron differentiation (GO:0030182)	1/174	0.3599448438068066	0.3716224437013022	0	0	2.286242774566474	2.336093088655641	UGCG
positive regulation of developmental process (GO:0051094)	1/177	0.36487178279691496	0.37599168474882094	0	0	2.2469318181818183	2.2653774816807846	SRC
glycerophospholipid biosynthetic process (GO:0046474)	1/177	0.36487178279691496	0.37599168474882094	0	0	2.2469318181818183	2.2653774816807846	PIK3CA
regulated exocytosis (GO:0045055)	1/180	0.3697615337680406	0.380667915829705	0	0	2.2089385474860337	2.197666299740351	CALM1
negative regulation of cytokine production (GO:0001818)	1/182	0.3730008436502462	0.38363774983799087	0	0	2.1843093922651935	2.1541104358286467	IL12A
negative regulation of cell differentiation (GO:0045596)	1/191	0.3873768809704577	0.3980453800665102	0	0	2.0798947368421055	1.9724831639064537	EGFR
ribosome biogenesis (GO:0042254)	1/192	0.38895412983122035	0.39928687711326416	0	0	2.0689005235602096	1.9536500623588424	RPL3
regulation of macromolecule metabolic process (GO:0060255)	1/200	0.4014296166851454	0.41170317085623437	0	0	1.984924623115578	1.8116864795932899	ATP1B1
ncRNA processing (GO:0034470)	1/201	0.4029713860072365	0.4128930299808995	0	0	1.9749	1.7949663120166688	RPL3
regulation of angiogenesis (GO:0045765)	1/203	0.4060432536733867	0.41564692570918105	0	0	1.955148514851485	1.7621667321066776	EPHA2
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	2/547	0.40843949112869793	0.4177046591694245	0	0	1.453211009174312	1.3012218498109316	DHFR;EHMT1
regulation of inflammatory response (GO:0050727)	1/206	0.41062202175779067	0.4195401582076766	0	0	1.9262439024390243	1.71451530008162	BRD4
negative regulation of multicellular organismal process (GO:0051241)	1/214	0.422663558266324	0.4306233239587218	0	0	1.8531455399061032	1.5958896280788755	EGFR
positive regulation of GTPase activity (GO:0043547)	1/214	0.422663558266324	0.4306233239587218	0	0	1.8531455399061032	1.5958896280788755	EPHA2
translation (GO:0006412)	1/214	0.422663558266324	0.4306233239587218	0	0	1.8531455399061032	1.5958896280788755	RPL3
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	0.43737671790545235	0.4449845872137041	0	0	1.7691479820627802	1.4630153238589518	BRD4
negative regulation of transcription, DNA-templated (GO:0045892)	3/948	0.4375818861325149	0.4449845872137041	0	0	1.256878306878307	1.0387991396297465	EHMT2;STAT3;EHMT1
membrane organization (GO:0061024)	1/242	0.4629396363936863	0.4703292831718015	0	0	1.6355186721991701	1.25960878451969	EGFR
positive regulation of DNA-binding transcription factor activity (GO:0051091)	1/246	0.46846372102855904	0.4754950714379933	0	0	1.6084897959183673	1.2197123703065536	STAT3
regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	0.4779971321744449	0.4847168669285373	0	0	1.5632539682539683	1.1539167704280222	EGFR
positive regulation of cell differentiation (GO:0045597)	1/258	0.48470387215782673	0.49105766823480196	0	0	1.5324513618677043	1.1098275538067266	MTOR
central nervous system development (GO:0007417)	1/268	0.49786489344631246	0.5039193776509916	0	0	1.4743071161048689	1.0282209065569317	STAT3
DNA metabolic process (GO:0006259)	1/277	0.5094276721651902	0.5151408797034914	0	0	1.4255797101449275	0.9615070332600425	ATM
regulation of transcription, DNA-templated (GO:0006355)	6/2244	0.5160784203798245	0.5213789457058544	0	0	1.0551683050342568	0.6979901908830243	KCNH2;DHFR;STAT3;EHMT1;EGFR;BRD4
negative regulation of transcription by RNA polymerase II (GO:0000122)	2/684	0.5245849034036948	0.5294784192936546	0	0	1.1530911484828537	0.7439144359355302	EHMT2;STAT3
DNA repair (GO:0006281)	1/298	0.5354018562765476	0.5398926453785876	0	0	1.3233670033670033	0.826757232554988	ATM
positive regulation of apoptotic process (GO:0043065)	1/310	0.5496337686462119	0.553727874930355	0	0	1.2711974110032362	0.7608155883215465	ATM
negative regulation of gene expression (GO:0010629)	1/322	0.5634380078434723	0.5671069064991973	0	0	1.2229283489096574	0.7015915041983243	DHFR
cellular protein localization (GO:0034613)	1/329	0.5712980055752864	0.5744836821863011	0	0	1.1964024390243901	0.6697990911223342	EGFR
gene expression (GO:0010467)	1/356	0.6003363233631406	0.6031234000732759	0	0	1.103887323943662	0.5632753323501021	RPL3
cellular protein metabolic process (GO:0044267)	1/417	0.659026061396657	0.6614714271161252	0	0	0.9390865384615384	0.3915917601397316	RPL3
regulation of nucleic acid-templated transcription (GO:1903506)	1/430	0.6703947520568978	0.6722586855658604	0	0	0.91002331002331	0.3639079091209206	STAT3
regulation of transcription by RNA polymerase II (GO:0006357)	5/2206	0.6763176873314535	0.6775701274931784	0	0	0.8764790707781048	0.34278426973453074	EHMT2;STAT3;ATM;EGFR;BRD4
negative regulation of nucleic acid-templated transcription (GO:1903507)	1/464	0.6984003565734277	0.6990464253584169	0	0	0.8417278617710583	0.3021489597123661	EHMT1
negative regulation of cellular process (GO:0048523)	1/566	0.769146439179365	0.769146439179365	0	0	0.6861592920353983	0.18009890508889634	DRD2
